epoch,loss,val_loss,val_tn,val_fp,val_fn,val_tp,val_acc,val_bacc,val_prec,val_rec,val_f1,val_matthews_corrcoef
0.0,0.7998956441879272,0.8529266715049744,0.0,107.0,0.0,64.0,0.3742690058479532,0.5,0.3742690058479532,1.0,0.5446808510638298,
1.0,0.784334659576416,0.8329259753227234,0.0,107.0,0.0,64.0,0.3742690058479532,0.5,0.3742690058479532,1.0,0.5446808510638298,
2.0,0.7705882787704468,0.8150504231452942,0.0,107.0,0.0,64.0,0.3742690058479532,0.5,0.3742690058479532,1.0,0.5446808510638298,
3.0,0.7584189176559448,0.7990507483482361,0.0,107.0,0.0,64.0,0.3742690058479532,0.5,0.3742690058479532,1.0,0.5446808510638298,
4.0,0.747612476348877,0.7847008109092712,0.0,107.0,0.0,64.0,0.3742690058479532,0.5,0.3742690058479532,1.0,0.5446808510638298,
5.0,0.7379775047302246,0.7717979550361633,0.0,107.0,0.0,64.0,0.3742690058479532,0.5,0.3742690058479532,1.0,0.5446808510638298,
6.0,0.729345440864563,0.7601619958877563,0.0,107.0,0.0,64.0,0.3742690058479532,0.5,0.3742690058479532,1.0,0.5446808510638298,
7.0,0.7215689420700073,0.7496338486671448,0.0,107.0,0.0,64.0,0.3742690058479532,0.5,0.3742690058479532,1.0,0.5446808510638298,
8.0,0.7145205140113831,0.7400738596916199,0.0,107.0,0.0,64.0,0.3742690058479532,0.5,0.3742690058479532,1.0,0.5446808510638298,
9.0,0.7080903649330139,0.7313595414161682,0.0,107.0,0.0,64.0,0.3742690058479532,0.5,0.3742690058479532,1.0,0.5446808510638298,
10.0,0.7021846175193787,0.7233847379684448,0.0,107.0,0.0,64.0,0.3742690058479532,0.5,0.3742690058479532,1.0,0.5446808510638298,
11.0,0.6967229843139648,0.7160568237304688,1.0,106.0,0.0,64.0,0.38011695906432746,0.5046728971962616,0.3764705882352941,1.0,0.5470085470085471,0.059316243243140276
12.0,0.6916376948356628,0.709295392036438,2.0,105.0,0.0,64.0,0.38596491228070173,0.5093457943925234,0.378698224852071,1.0,0.5493562231759657,0.08413365255688163
13.0,0.6868711709976196,0.7030307054519653,2.0,105.0,0.0,64.0,0.38596491228070173,0.5093457943925234,0.378698224852071,1.0,0.5493562231759657,0.08413365255688163
14.0,0.6823749542236328,0.6972023844718933,5.0,102.0,0.0,64.0,0.40350877192982454,0.5233644859813084,0.3855421686746988,1.0,0.5565217391304348,0.1342236536174101
15.0,0.678108274936676,0.6917582750320435,9.0,98.0,0.0,64.0,0.4269005847953216,0.5420560747663551,0.3950617283950617,1.0,0.5663716814159292,0.1822895805399102
16.0,0.6740365624427795,0.6866528987884521,14.0,93.0,0.0,64.0,0.45614035087719296,0.5654205607476636,0.40764331210191085,1.0,0.579185520361991,0.23094698120019597
17.0,0.6701313853263855,0.6818466782569885,20.0,87.0,0.0,64.0,0.49122807017543857,0.5934579439252337,0.423841059602649,1.0,0.5953488372093023,0.28146514520116334
18.0,0.6663682460784912,0.6773058176040649,26.0,81.0,0.0,64.0,0.5263157894736842,0.6214953271028038,0.4413793103448276,1.0,0.6124401913875598,0.32749205696246975
19.0,0.6627269983291626,0.673000156879425,35.0,72.0,0.0,64.0,0.5789473684210527,0.6635514018691588,0.47058823529411764,1.0,0.64,0.3923400708199114
20.0,0.6591905355453491,0.6689040660858154,45.0,62.0,0.0,64.0,0.6374269005847953,0.7102803738317757,0.5079365079365079,1.0,0.6736842105263158,0.4621884437579451
21.0,0.655744731426239,0.6649947762489319,54.0,53.0,2.0,62.0,0.6783625730994152,0.7367114485981308,0.5391304347826087,0.96875,0.6927374301675978,0.4881892376807488
22.0,0.652377724647522,0.6612527966499329,65.0,42.0,3.0,61.0,0.7368421052631579,0.7803008177570093,0.5922330097087378,0.953125,0.7305389221556886,0.5543233431417998
23.0,0.6490795016288757,0.6576606035232544,69.0,38.0,4.0,60.0,0.7543859649122807,0.791179906542056,0.6122448979591837,0.9375,0.7407407407407407,0.5697689861627049
24.0,0.6458415985107422,0.6542031764984131,75.0,32.0,4.0,60.0,0.7894736842105263,0.8192172897196262,0.6521739130434783,0.9375,0.7692307692307693,0.6197133017812103
25.0,0.6426569819450378,0.6508672833442688,78.0,29.0,5.0,59.0,0.8011695906432749,0.8254234813084111,0.6704545454545454,0.921875,0.7763157894736842,0.6302028690281585
26.0,0.6395198106765747,0.6476410031318665,79.0,28.0,5.0,59.0,0.8070175438596491,0.8300963785046729,0.6781609195402298,0.921875,0.7814569536423841,0.6390772560888351
27.0,0.6364251971244812,0.6445141434669495,80.0,27.0,5.0,59.0,0.8128654970760234,0.8347692757009346,0.686046511627907,0.921875,0.7866666666666666,0.6480354673310376
28.0,0.633368730545044,0.6414774656295776,83.0,24.0,7.0,57.0,0.8187134502923976,0.8331629672897196,0.7037037037037037,0.890625,0.7862068965517242,0.6458100940447535
