epoch,loss,val_loss,val_tn,val_fp,val_fn,val_tp,val_acc,val_bacc,val_prec,val_rec,val_f1,val_matthews_corrcoef
0.0,0.6449975967407227,0.6561262607574463,18.0,89.0,0.0,64.0,0.47953216374269003,0.5841121495327103,0.41830065359477125,1.0,0.5898617511520737,0.26527030412314845
1.0,0.6423529386520386,0.651756227016449,22.0,85.0,1.0,63.0,0.49707602339181284,0.594991238317757,0.42567567567567566,0.984375,0.5943396226415094,0.26946393344667807
2.0,0.6398271918296814,0.647641658782959,34.0,73.0,1.0,63.0,0.5672514619883041,0.6510660046728972,0.4632352941176471,0.984375,0.63,0.3623891100564271
3.0,0.6374024152755737,0.6437548398971558,43.0,64.0,1.0,63.0,0.6198830409356725,0.6931220794392523,0.49606299212598426,0.984375,0.6596858638743456,0.42757824641380815
4.0,0.6350635886192322,0.6400712132453918,46.0,61.0,1.0,63.0,0.6374269005847953,0.7071407710280374,0.5080645161290323,0.984375,0.6702127659574468,0.44907376934207466
5.0,0.6327980756759644,0.6365692615509033,58.0,49.0,1.0,63.0,0.7076023391812866,0.7632155373831775,0.5625,0.984375,0.7159090909090909,0.5359056996961448
6.0,0.6305951476097107,0.6332300901412964,70.0,37.0,1.0,63.0,0.7777777777777778,0.8192903037383177,0.63,0.984375,0.7682926829268293,0.627145668602781
7.0,0.6284458637237549,0.6300370097160339,77.0,30.0,1.0,63.0,0.8187134502923976,0.8520005841121495,0.6774193548387096,0.984375,0.802547770700637,0.6840163456974745
8.0,0.6263427734375,0.6269753575325012,80.0,27.0,1.0,63.0,0.8362573099415205,0.8660192757009346,0.7,0.984375,0.8181818181818182,0.7094994524318101
9.0,0.6242794394493103,0.624032199382782,85.0,22.0,1.0,63.0,0.8654970760233918,0.889383761682243,0.7411764705882353,0.984375,0.8456375838926175,0.7537564116197216
10.0,0.6222506761550903,0.6211959719657898,87.0,20.0,1.0,63.0,0.8771929824561403,0.8987295560747663,0.7590361445783133,0.984375,0.8571428571428571,0.7721646550959779
11.0,0.6202518343925476,0.6184566020965576,89.0,18.0,1.0,63.0,0.8888888888888888,0.9080753504672897,0.7777777777777778,0.984375,0.8689655172413793,0.7910218311672426
12.0,0.6182793378829956,0.6158049702644348,91.0,16.0,1.0,63.0,0.9005847953216374,0.9174211448598131,0.7974683544303798,0.984375,0.8811188811188811,0.8103616071096019
13.0,0.6163300275802612,0.6132330894470215,91.0,16.0,1.0,63.0,0.9005847953216374,0.9174211448598131,0.7974683544303798,0.984375,0.8811188811188811,0.8103616071096019
14.0,0.61440110206604,0.6107336282730103,93.0,14.0,1.0,63.0,0.9122807017543859,0.9267669392523364,0.8181818181818182,0.984375,0.8936170212765957,0.8302203038658267
15.0,0.6124905347824097,0.6083005666732788,94.0,13.0,1.0,63.0,0.9181286549707602,0.9314398364485981,0.8289473684210527,0.984375,0.9,0.8403564066435835
16.0,0.6105961799621582,0.6059278249740601,94.0,13.0,1.0,63.0,0.9181286549707602,0.9314398364485981,0.8289473684210527,0.984375,0.9,0.8403564066435835
17.0,0.608716607093811,0.6036102771759033,95.0,12.0,1.0,63.0,0.9239766081871345,0.9361127336448598,0.84,0.984375,0.9064748201438849,0.8506372379413153
18.0,0.6068504452705383,0.6013435125350952,96.0,11.0,1.0,63.0,0.9298245614035088,0.9407856308411215,0.8513513513513513,0.984375,0.9130434782608695,0.8610682443472155
19.0,0.6049965620040894,0.5991235375404358,96.0,11.0,1.0,63.0,0.9298245614035088,0.9407856308411215,0.8513513513513513,0.984375,0.9130434782608695,0.8610682443472155
20.0,0.6031540632247925,0.5969462990760803,96.0,11.0,1.0,63.0,0.9298245614035088,0.9407856308411215,0.8513513513513513,0.984375,0.9130434782608695,0.8610682443472155
21.0,0.6013218760490417,0.5948086380958557,96.0,11.0,1.0,63.0,0.9298245614035088,0.9407856308411215,0.8513513513513513,0.984375,0.9130434782608695,0.8610682443472155
22.0,0.5994995832443237,0.5927075147628784,96.0,11.0,1.0,63.0,0.9298245614035088,0.9407856308411215,0.8513513513513513,0.984375,0.9130434782608695,0.8610682443472155
23.0,0.5976865291595459,0.5906402468681335,97.0,10.0,2.0,62.0,0.9298245614035088,0.9376460280373832,0.8611111111111112,0.96875,0.9117647058823529,0.8579283461652149
24.0,0.5958820581436157,0.5886043310165405,97.0,10.0,2.0,62.0,0.9298245614035088,0.9376460280373832,0.8611111111111112,0.96875,0.9117647058823529,0.8579283461652149
25.0,0.5940859317779541,0.5865976214408875,97.0,10.0,2.0,62.0,0.9298245614035088,0.9376460280373832,0.8611111111111112,0.96875,0.9117647058823529,0.8579283461652149
26.0,0.5922976732254028,0.5846179127693176,98.0,9.0,2.0,62.0,0.935672514619883,0.9423189252336448,0.8732394366197183,0.96875,0.9185185185185185,0.8687968123475068
27.0,0.5905168652534485,0.5826636552810669,98.0,9.0,2.0,62.0,0.935672514619883,0.9423189252336448,0.8732394366197183,0.96875,0.9185185185185185,0.8687968123475068
28.0,0.5887433886528015,0.5807329416275024,98.0,9.0,2.0,62.0,0.935672514619883,0.9423189252336448,0.8732394366197183,0.96875,0.9185185185185185,0.8687968123475068
29.0,0.5869771242141724,0.5788244605064392,98.0,9.0,2.0,62.0,0.935672514619883,0.9423189252336448,0.8732394366197183,0.96875,0.9185185185185185,0.8687968123475068
30.0,0.5852176547050476,0.576936662197113,98.0,9.0,2.0,62.0,0.935672514619883,0.9423189252336448,0.8732394366197183,0.96875,0.9185185185185185,0.8687968123475068
31.0,0.5834646821022034,0.5750684142112732,98.0,9.0,3.0,61.0,0.9298245614035088,0.9345064252336448,0.8714285714285714,0.953125,0.9104477611940298,0.8552604070986883
32.0,0.5817182660102844,0.5732186436653137,98.0,9.0,3.0,61.0,0.9298245614035088,0.9345064252336448,0.8714285714285714,0.953125,0.9104477611940298,0.8552604070986883
33.0,0.5799782276153564,0.5713861584663391,99.0,8.0,3.0,61.0,0.935672514619883,0.9391793224299065,0.8840579710144928,0.953125,0.9172932330827067,0.8664213083759028
