epoch,loss,val_loss,val_tn,val_fp,val_fn,val_tp,val_acc,val_bacc,val_prec,val_rec,val_f1,val_matthews_corrcoef
0.0,0.7040358781814575,0.6904637813568115,75.0,32.0,42.0,22.0,0.5672514619883041,0.5223422897196262,0.4074074074074074,0.34375,0.3728813559322034,0.0465210747961793
1.0,0.7006351947784424,0.6889605522155762,73.0,34.0,41.0,23.0,0.5614035087719298,0.5208089953271028,0.40350877192982454,0.359375,0.38016528925619836,0.04272412043904145
2.0,0.6972968578338623,0.6874083876609802,72.0,35.0,39.0,25.0,0.5672514619883041,0.5317610981308412,0.4166666666666667,0.390625,0.4032258064516129,0.06441251647275643
3.0,0.6940140128135681,0.6858102083206177,70.0,37.0,34.0,30.0,0.5847953216374269,0.5614778037383177,0.44776119402985076,0.46875,0.4580152671755725,0.12189226429596013
4.0,0.6907811760902405,0.6841690540313721,69.0,38.0,31.0,33.0,0.5964912280701754,0.580242406542056,0.4647887323943662,0.515625,0.4888888888888889,0.15761104271540277
5.0,0.687593400478363,0.6824883818626404,67.0,40.0,27.0,37.0,0.6081871345029239,0.6021466121495327,0.4805194805194805,0.578125,0.524822695035461,0.19871312320073423
6.0,0.6844465732574463,0.6807712316513062,68.0,39.0,26.0,38.0,0.6198830409356725,0.6146320093457944,0.4935064935064935,0.59375,0.5390070921985816,0.2230018609186224
7.0,0.6813371777534485,0.6790208220481873,67.0,40.0,24.0,40.0,0.6257309941520468,0.6255841121495327,0.5,0.625,0.5555555555555556,0.24360201785622662
8.0,0.6782623529434204,0.6772401928901672,67.0,40.0,24.0,40.0,0.6257309941520468,0.6255841121495327,0.5,0.625,0.5555555555555556,0.24360201785622662
9.0,0.6752194762229919,0.6754321455955505,67.0,40.0,20.0,44.0,0.6491228070175439,0.6568341121495327,0.5238095238095238,0.6875,0.5945945945945946,0.3036359093295328
10.0,0.6722062826156616,0.6735995411872864,67.0,40.0,18.0,46.0,0.6608187134502924,0.6724591121495327,0.5348837209302325,0.71875,0.6133333333333333,0.3338407358420743
11.0,0.6692209243774414,0.6717451214790344,67.0,40.0,16.0,48.0,0.672514619883041,0.6880841121495327,0.5454545454545454,0.75,0.631578947368421,0.36423661445289124
12.0,0.6662619113922119,0.6698712110519409,67.0,40.0,14.0,50.0,0.6842105263157895,0.7037091121495327,0.5555555555555556,0.78125,0.6493506493506493,0.3948740219997507
13.0,0.6633275747299194,0.6679801344871521,68.0,39.0,13.0,51.0,0.695906432748538,0.7161945093457944,0.5666666666666667,0.796875,0.6623376623376623,0.4190759781868322
14.0,0.6604167222976685,0.666074275970459,68.0,39.0,12.0,52.0,0.7017543859649122,0.7240070093457944,0.5714285714285714,0.8125,0.6709677419354839,0.43451801789703676
15.0,0.657528281211853,0.6641553640365601,68.0,39.0,12.0,52.0,0.7017543859649122,0.7240070093457944,0.5714285714285714,0.8125,0.6709677419354839,0.43451801789703676
16.0,0.6546612977981567,0.6622254848480225,68.0,39.0,12.0,52.0,0.7017543859649122,0.7240070093457944,0.5714285714285714,0.8125,0.6709677419354839,0.43451801789703676
17.0,0.651814877986908,0.6602863073348999,70.0,37.0,11.0,53.0,0.7192982456140351,0.7411653037383177,0.5888888888888889,0.828125,0.6883116883116883,0.4674798905609952
18.0,0.6489882469177246,0.6583395004272461,70.0,37.0,11.0,53.0,0.7192982456140351,0.7411653037383177,0.5888888888888889,0.828125,0.6883116883116883,0.4674798905609952
19.0,0.6461807489395142,0.6563863158226013,70.0,37.0,11.0,53.0,0.7192982456140351,0.7411653037383177,0.5888888888888889,0.828125,0.6883116883116883,0.4674798905609952
20.0,0.6433916687965393,0.6544283628463745,72.0,35.0,9.0,55.0,0.7426900584795322,0.7661360981308412,0.6111111111111112,0.859375,0.7142857142857143,0.5158838029351582
21.0,0.6406204700469971,0.6524665951728821,73.0,34.0,9.0,55.0,0.7485380116959064,0.7708089953271028,0.6179775280898876,0.859375,0.7189542483660131,0.5246540479310869
22.0,0.6378666162490845,0.6505023837089539,73.0,34.0,9.0,55.0,0.7485380116959064,0.7708089953271028,0.6179775280898876,0.859375,0.7189542483660131,0.5246540479310869
23.0,0.6351296305656433,0.648536741733551,74.0,33.0,8.0,56.0,0.7602339181286549,0.7832943925233644,0.6292134831460674,0.875,0.7320261437908496,0.5488427355008405
24.0,0.6324090957641602,0.6465705037117004,75.0,32.0,8.0,56.0,0.7660818713450293,0.7879672897196262,0.6363636363636364,0.875,0.7368421052631579,0.5576666177803583
25.0,0.6297047138214111,0.644604504108429,75.0,32.0,8.0,56.0,0.7660818713450293,0.7879672897196262,0.6363636363636364,0.875,0.7368421052631579,0.5576666177803583
26.0,0.6270158290863037,0.6426396369934082,75.0,32.0,8.0,56.0,0.7660818713450293,0.7879672897196262,0.6363636363636364,0.875,0.7368421052631579,0.5576666177803583
27.0,0.6243422627449036,0.6406764388084412,75.0,32.0,8.0,56.0,0.7660818713450293,0.7879672897196262,0.6363636363636364,0.875,0.7368421052631579,0.5576666177803583
28.0,0.6216837167739868,0.6387156844139099,76.0,31.0,8.0,56.0,0.7719298245614035,0.7926401869158879,0.6436781609195402,0.875,0.7417218543046358,0.5665608587489607
29.0,0.6190395355224609,0.6367578506469727,76.0,31.0,8.0,56.0,0.7719298245614035,0.7926401869158879,0.6436781609195402,0.875,0.7417218543046358,0.5665608587489607
30.0,0.6164098381996155,0.6348035335540771,76.0,31.0,8.0,56.0,0.7719298245614035,0.7926401869158879,0.6436781609195402,0.875,0.7417218543046358,0.5665608587489607
31.0,0.613794207572937,0.632853090763092,77.0,30.0,9.0,55.0,0.7719298245614035,0.7895005841121495,0.6470588235294118,0.859375,0.738255033557047,0.5604058076265134
32.0,0.6111922860145569,0.6309069395065308,78.0,29.0,9.0,55.0,0.7777777777777778,0.7941734813084111,0.6547619047619048,0.859375,0.7432432432432432,0.5695293662424058
