data_type,approaches,distribution,repetition,train_loss,val_loss,val_tn,val_fp,val_fn,val_tp,val_acc,val_bacc,val_prec,val_rec,val_f1,val_matthews_corrcoef
R,sst_uka,setting1,2,0.1992962509393692,0.1900273561477661,105,2,10,54,0.9298245614035088,0.9125292056074766,0.9642857142857143,0.84375,0.9,0.8507924715904475
R,sst_umg,setting1,2,0.15015043318271637,0.20663237571716309,105,2,13,51,0.9122807017543859,0.8890917056074766,0.9622641509433962,0.796875,0.8717948717948718,0.8143008834232722
R,sst_ukk,setting1,2,0.13320577144622803,0.19614706933498383,104,3,10,54,0.9239766081871345,0.907856308411215,0.9473684210526315,0.84375,0.8925619834710744,0.8373927606052125
R,sst_ukl,setting1,2,0.15938037633895874,0.18734894692897797,107,0,11,53,0.935672514619883,0.9140625,1.0,0.828125,0.905982905982906,0.8665603884205999
R,sst_imise,setting1,2,0.16784682869911194,0.197468563914299,107,0,11,53,0.935672514619883,0.9140625,1.0,0.828125,0.905982905982906,0.8665603884205999
R,sst_hsm,setting1,2,0.22200465202331543,0.20294292271137238,104,3,10,54,0.9239766081871345,0.907856308411215,0.9473684210526315,0.84375,0.8925619834710744,0.8373927606052125
R,iil,setting1,2,0.22511810064315796,0.20103086531162262,104,3,9,55,0.9298245614035088,0.915668808411215,0.9482758620689655,0.859375,0.9016393442622951,0.8497791858590499
R,Ciil,setting1,2,0.22938679158687592,0.2017349749803543,104,3,11,53,0.9181286549707602,0.900043808411215,0.9464285714285714,0.828125,0.8833333333333333,0.8250428233352322
R,sst_uka,setting1,3,0.21011531352996826,0.20262683928012848,104,3,11,53,0.9181286549707602,0.900043808411215,0.9464285714285714,0.828125,0.8833333333333333,0.8250428233352322
R,sst_umg,setting1,3,0.145029217004776,0.19888561964035034,105,2,10,54,0.9298245614035088,0.9125292056074766,0.9642857142857143,0.84375,0.9,0.8507924715904475
R,sst_ukk,setting1,3,0.1377611607313156,0.2058575302362442,103,4,12,52,0.9064327485380117,0.8875584112149533,0.9285714285714286,0.8125,0.8666666666666667,0.7992931750800168
R,sst_ukl,setting1,3,0.17151030898094177,0.19562385976314545,107,0,11,53,0.935672514619883,0.9140625,1.0,0.828125,0.905982905982906,0.8665603884205999
